loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,origination_date,loan_status
641903,821658,debt_consolidation,6000,6.54,36,2011-01-01,ACTIVE
641888,821642,debt_consolidation,25000,18.17,60,2011-01-01,ACTIVE
641899,803364,debt_consolidation,18000,17.06,60,2011-01-01,ACTIVE
641876,821625,debt_consolidation,25000,13.35,36,2011-01-01,ACTIVE
641855,821603,credit_card,20000,6.91,36,2011-01-01,ACTIVE
641159,820731,major_purchase,20000,14.09,36,2011-01-01,ACTIVE
640788,820279,home_improvement,24000,9.99,60,2010-12-01,ACTIVE
641838,821581,debt_consolidation,12000,14.46,60,2011-01-01,DEFAULTED
641793,821522,credit_card,7200,12.61,36,2011-01-01,ACTIVE
641341,820949,car,10000,8.88,36,2011-01-01,ACTIVE
641763,821481,credit_card,13000,9.99,36,2010-12-01,ACTIVE
641749,821463,home_improvement,11000,9.62,36,2010-12-01,ACTIVE
641741,821454,medical,19000,6.54,36,2011-01-01,ACTIVE
641733,821446,debt_consolidation,8000,12.61,36,2011-01-01,ACTIVE
641682,821386,major_purchase,20000,13.35,60,2011-01-01,ACTIVE
641703,821414,debt_consolidation,2500,16.69,36,2010-12-01,ACTIVE
641704,821415,debt_consolidation,5150,8.88,36,2011-01-01,ACTIVE
641696,821403,debt_consolidation,9350,9.62,60,2011-01-01,ACTIVE
641687,821391,medical,6000,8.88,36,2011-01-01,DEFAULTED
641507,821173,vacation,7000,9.99,36,2010-12-01,ACTIVE
632725,810554,debt_consolidation,12000,8.88,60,2011-01-01,ACTIVE
641633,821332,home_improvement,8000,16.32,60,2011-01-01,ACTIVE
629653,806722,debt_consolidation,20000,15.57,60,2011-01-01,ACTIVE
641631,821328,credit_card,12000,5.42,36,2011-01-01,ACTIVE
640899,820427,credit_card,16000,6.17,36,2010-12-01,ACTIVE
641569,821255,credit_card,11500,6.54,36,2010-12-01,ACTIVE
641034,820586,home_improvement,3000,6.17,36,2010-12-01,DEFAULTED
641579,821265,debt_consolidation,5500,10.36,60,2010-12-01,ACTIVE
641207,820789,debt_consolidation,25000,14.09,36,2011-01-01,ACTIVE
641557,821237,debt_consolidation,6000,5.42,36,2011-01-01,ACTIVE
641545,821222,debt_consolidation,8000,6.54,36,2011-01-01,ACTIVE
641529,821204,debt_consolidation,22400,14.46,60,2010-12-01,ACTIVE
640852,820366,major_purchase,3500,12.61,36,2011-01-01,ACTIVE
641509,821175,debt_consolidation,25000,15.95,36,2011-01-01,ACTIVE
626560,802911,debt_consolidation,8000,14.46,60,2011-01-01,ACTIVE
641493,821157,debt_consolidation,4000,5.79,36,2010-12-01,ACTIVE
641473,821126,vacation,6400,8.88,36,2010-12-01,ACTIVE
641437,821076,credit_card,10000,16.69,60,2010-12-01,ACTIVE
641413,821045,credit_card,1500,6.54,36,2010-12-01,ACTIVE
641397,821025,major_purchase,10000,5.79,36,2010-12-01,DEFAULTED
641393,821020,debt_consolidation,8000,12.98,36,2010-12-01,ACTIVE
641384,821006,credit_card,20000,8.88,36,2010-12-01,ACTIVE
641382,821002,wedding,10000,6.54,36,2011-01-01,ACTIVE
573871,738277,credit_card,12000,8.88,36,2011-01-01,ACTIVE
641361,820973,debt_consolidation,6000,13.35,36,2010-12-01,ACTIVE
641349,820895,debt_consolidation,6000,14.83,60,2011-01-01,ACTIVE
641304,820902,other,10000,15.95,60,2010-12-01,DEFAULTED
641015,820566,debt_consolidation,20000,8.88,36,2010-12-01,ACTIVE
641239,820826,other,7200,9.62,36,2010-12-01,ACTIVE
641244,820833,wedding,3000,18.54,60,2010-12-01,ACTIVE
641190,820768,wedding,10500,16.69,60,2010-12-01,ACTIVE
641211,820794,debt_consolidation,25000,9.62,36,2010-12-01,ACTIVE
633329,811385,debt_consolidation,15000,15.95,36,2010-12-01,ACTIVE
641209,820792,credit_card,17600,15.57,60,2010-12-01,ACTIVE
641208,820793,home_improvement,20000,6.54,36,2011-01-01,ACTIVE
641218,790960,debt_consolidation,24000,6.17,36,2010-12-01,ACTIVE
640986,820528,debt_consolidation,6500,9.99,36,2010-12-01,ACTIVE
641072,820632,debt_consolidation,4200,17.06,60,2011-01-01,ACTIVE
641153,820723,debt_consolidation,5000,12.61,60,2010-12-01,DEFAULTED
641147,820716,credit_card,5500,14.46,60,2011-01-01,DEFAULTED
637762,816961,debt_consolidation,10000,6.91,36,2011-01-01,ACTIVE
638301,817656,home_improvement,20000,18.17,60,2011-01-01,ACTIVE
641107,820670,debt_consolidation,4000,9.25,36,2010-12-01,ACTIVE
641103,820667,credit_card,8000,15.2,60,2010-12-01,ACTIVE
641050,820602,debt_consolidation,1600,8.88,36,2010-12-01,ACTIVE
640344,819711,medical,4900,14.46,60,2011-01-01,ACTIVE
641071,820631,debt_consolidation,14400,13.35,36,2011-01-01,ACTIVE
641031,820582,small_business,15000,17.06,60,2010-12-01,ACTIVE
641009,820558,debt_consolidation,9400,16.32,60,2010-12-01,ACTIVE
638173,817487,debt_consolidation,5000,15.2,60,2010-12-01,ACTIVE
636983,815968,debt_consolidation,13200,6.17,36,2011-01-01,ACTIVE
640236,819588,credit_card,12000,14.83,60,2010-12-01,DEFAULTED
641013,820563,home_improvement,24500,6.17,36,2010-12-01,ACTIVE
641021,804003,debt_consolidation,6000,6.17,36,2010-12-01,ACTIVE
641001,820549,debt_consolidation,22000,8.88,36,2011-01-01,DEFAULTED
639441,818645,credit_card,2500,6.91,36,2010-12-01,ACTIVE
640973,820514,major_purchase,11500,14.46,36,2010-12-01,DEFAULTED
638258,817604,debt_consolidation,12000,6.91,36,2011-01-01,ACTIVE
640967,820506,debt_consolidation,10000,9.99,36,2010-12-01,ACTIVE
640948,820485,credit_card,15000,6.91,36,2010-12-01,ACTIVE
640953,804403,other,9200,14.83,60,2010-12-01,DEFAULTED
640914,820442,debt_consolidation,8400,15.57,60,2010-12-01,ACTIVE
640927,820459,credit_card,6000,8.88,36,2010-12-01,ACTIVE
640904,820432,debt_consolidation,9700,14.09,36,2010-12-01,ACTIVE
640786,820276,debt_consolidation,25000,13.72,60,2011-01-01,ACTIVE
635800,814481,home_improvement,8000,12.61,60,2010-12-01,ACTIVE
640870,820393,vacation,5000,10.36,36,2010-12-01,DEFAULTED
637920,817157,credit_card,16000,14.09,36,2011-01-01,ACTIVE
640719,820191,car,6000,8.88,60,2010-12-01,ACTIVE
640843,820355,debt_consolidation,5000,6.17,36,2011-01-01,ACTIVE
640824,820328,home_improvement,25000,9.25,36,2010-12-01,ACTIVE
639770,819023,car,7750,12.98,36,2011-01-01,ACTIVE
638105,817397,debt_consolidation,10000,5.79,36,2011-01-01,ACTIVE
640774,820261,debt_consolidation,20000,6.91,36,2010-12-01,ACTIVE
640772,820259,debt_consolidation,6000,9.25,36,2010-12-01,ACTIVE
640761,820244,credit_card,7000,9.99,36,2010-12-01,ACTIVE
640747,820224,debt_consolidation,9250,6.54,36,2011-01-01,ACTIVE
640734,820210,major_purchase,10750,14.83,60,2011-01-01,ACTIVE
640526,819963,debt_consolidation,7000,13.35,36,2010-12-01,ACTIVE
640687,820152,small_business,8000,12.23,60,2011-01-01,ACTIVE
640013,819297,credit_card,12000,5.79,36,2010-12-01,ACTIVE
640618,820069,other,4900,13.72,36,2010-12-01,ACTIVE
640591,820036,debt_consolidation,14000,9.99,36,2010-12-01,ACTIVE
640632,820087,other,20000,12.23,60,2010-12-01,ACTIVE
640639,800584,moving,15000,9.99,60,2010-12-01,ACTIVE
640600,820048,small_business,24000,14.46,36,2011-01-01,ACTIVE
640548,819988,debt_consolidation,20000,6.91,36,2010-12-01,ACTIVE
640570,805835,debt_consolidation,20000,6.54,36,2010-12-01,ACTIVE
640565,820005,other,10000,6.17,36,2011-01-01,ACTIVE
640564,820003,debt_consolidation,25000,12.23,36,2010-12-01,ACTIVE
630278,807514,debt_consolidation,4400,14.09,36,2010-12-01,ACTIVE
638944,818511,credit_card,5600,12.61,36,2010-12-01,ACTIVE
640478,819909,debt_consolidation,9500,6.17,36,2011-01-01,ACTIVE
636390,815259,car,10500,13.72,60,2011-01-01,ACTIVE
640141,819480,debt_consolidation,1200,12.23,60,2010-12-01,ACTIVE
640263,819619,debt_consolidation,19750,20.77,60,2010-12-01,ACTIVE
640483,819915,debt_consolidation,15000,12.61,36,2010-12-01,ACTIVE
640495,801545,debt_consolidation,20000,16.32,60,2010-12-01,ACTIVE
640480,819911,wedding,8000,9.62,60,2010-12-01,DEFAULTED
640485,789997,debt_consolidation,8500,6.17,36,2010-12-01,ACTIVE
640107,819428,other,8000,14.09,36,2010-12-01,ACTIVE
640452,819876,home_improvement,10000,9.62,60,2011-01-01,DEFAULTED
640399,819819,debt_consolidation,5000,6.54,36,2010-12-01,ACTIVE
638457,817842,home_improvement,10000,9.62,60,2011-01-01,ACTIVE
640448,819877,debt_consolidation,25000,17.06,60,2011-01-01,DEFAULTED
625299,801357,debt_consolidation,12000,9.99,36,2010-12-01,ACTIVE
640420,819844,credit_card,15000,14.46,36,2010-12-01,ACTIVE
640393,819761,small_business,20000,12.23,60,2010-12-01,ACTIVE
640386,819756,debt_consolidation,4800,9.25,36,2010-12-01,ACTIVE
640370,819739,credit_card,9000,9.62,36,2010-12-01,ACTIVE
640352,819719,debt_consolidation,3700,6.91,36,2010-12-01,DEFAULTED
640375,797643,debt_consolidation,14000,6.91,36,2010-12-01,ACTIVE
640341,819709,debt_consolidation,9000,6.54,36,2010-12-01,ACTIVE
640354,819721,credit_card,14600,12.23,36,2010-12-01,ACTIVE
640319,819682,home_improvement,3500,12.61,36,2010-12-01,ACTIVE
640333,819701,debt_consolidation,10000,9.25,60,2010-12-01,ACTIVE
640343,793127,debt_consolidation,9000,13.35,36,2010-12-01,ACTIVE
366004,377347,debt_consolidation,4000,12.61,36,2010-12-01,ACTIVE
640211,819562,debt_consolidation,12000,10.36,60,2011-01-01,DEFAULTED
639405,818592,debt_consolidation,8400,12.98,36,2010-12-01,ACTIVE
626658,803024,credit_card,2000,6.91,36,2010-12-01,ACTIVE
640249,819605,debt_consolidation,8000,13.35,36,2010-12-01,ACTIVE
640253,819609,home_improvement,14500,8.88,36,2010-12-01,ACTIVE
638946,818514,debt_consolidation,3600,12.23,36,2010-12-01,ACTIVE
629141,806088,debt_consolidation,18000,6.54,36,2010-12-01,ACTIVE
637206,816260,debt_consolidation,12000,14.09,36,2011-01-01,ACTIVE
640134,819472,debt_consolidation,24000,17.06,60,2011-01-01,ACTIVE
640100,819419,credit_card,7000,12.23,36,2010-12-01,ACTIVE
640093,819410,debt_consolidation,14000,9.99,36,2010-12-01,ACTIVE
640084,819398,debt_consolidation,8700,12.61,36,2010-12-01,ACTIVE
640049,819349,other,8000,5.42,36,2010-12-01,ACTIVE
640062,819369,other,3200,14.46,60,2010-12-01,ACTIVE
638583,817987,debt_consolidation,12000,6.91,36,2010-12-01,ACTIVE
640006,819289,credit_card,5400,15.95,36,2011-01-01,ACTIVE
639912,819213,debt_consolidation,7300,9.62,60,2010-12-01,ACTIVE
639862,819113,debt_consolidation,5200,9.99,60,2010-12-01,ACTIVE
639819,819086,credit_card,6000,12.61,36,2010-12-01,ACTIVE
639825,819094,debt_consolidation,20000,18.91,60,2010-12-01,DEFAULTED
634629,813004,other,20000,6.91,36,2011-01-01,ACTIVE
639772,819028,debt_consolidation,10000,6.54,36,2010-12-01,DEFAULTED
639768,819024,medical,2000,6.17,36,2010-12-01,ACTIVE
626541,802892,vacation,5500,16.32,60,2010-12-01,DEFAULTED
639656,818926,debt_consolidation,12800,14.83,60,2010-12-01,ACTIVE
637550,816675,home_improvement,12000,5.79,36,2010-12-01,ACTIVE
639644,818912,debt_consolidation,6000,6.54,36,2011-01-01,ACTIVE
636020,814771,car,4900,6.17,36,2010-12-01,ACTIVE
639489,818702,debt_consolidation,14650,15.57,60,2011-01-01,ACTIVE
612752,785692,debt_consolidation,10000,5.79,36,2010-12-01,ACTIVE
611771,784483,debt_consolidation,15000,8.88,36,2010-12-01,ACTIVE
638951,818522,debt_consolidation,6000,9.99,36,2010-12-01,ACTIVE
639312,818363,moving,5575,6.54,36,2010-12-01,ACTIVE
638927,818481,debt_consolidation,1775,6.54,36,2010-12-01,ACTIVE
638921,818475,car,3500,6.17,36,2010-12-01,ACTIVE
638887,818361,debt_consolidation,3000,13.72,60,2010-12-01,ACTIVE
638885,818359,home_improvement,2500,13.72,36,2010-12-01,ACTIVE
635126,813606,credit_card,13000,9.25,36,2010-12-01,DEFAULTED
638496,817885,debt_consolidation,20400,6.54,36,2011-01-01,ACTIVE
638861,818327,home_improvement,10000,16.32,36,2010-12-01,ACTIVE
638840,818302,vacation,3000,12.98,36,2011-01-01,ACTIVE
638663,818084,debt_consolidation,12000,14.46,36,2010-12-01,ACTIVE
638808,818259,credit_card,20000,6.17,36,2011-01-01,ACTIVE
638786,818228,credit_card,13000,6.54,36,2010-12-01,ACTIVE
638799,818244,debt_consolidation,4500,5.79,36,2010-12-01,DEFAULTED
638760,818199,debt_consolidation,18000,19.29,60,2010-12-01,ACTIVE
638758,818197,debt_consolidation,15000,15.57,60,2010-12-01,ACTIVE
638750,818188,wedding,15000,17.06,36,2010-12-01,ACTIVE
638736,818170,debt_consolidation,18000,14.46,36,2010-12-01,ACTIVE
638347,817716,debt_consolidation,8000,9.25,60,2010-12-01,ACTIVE
638708,818133,major_purchase,5000,9.25,36,2010-12-01,ACTIVE
638695,818118,debt_consolidation,17000,8.88,36,2010-12-01,ACTIVE
541322,698748,debt_consolidation,16800,6.17,36,2010-12-01,ACTIVE
638683,818106,other,14400,5.79,36,2010-12-01,ACTIVE
638621,818031,wedding,10000,10.36,36,2011-01-01,ACTIVE
638614,785625,credit_card,12800,6.54,36,2010-12-01,ACTIVE
638592,817997,home_improvement,10000,14.09,36,2010-12-01,DEFAULTED
634459,812787,house,10000,12.61,60,2010-12-01,DEFAULTED
638515,786679,other,14400,5.79,36,2010-12-01,ACTIVE
638512,787426,debt_consolidation,16000,6.54,36,2010-12-01,ACTIVE
638505,817896,debt_consolidation,10000,13.72,60,2010-12-01,ACTIVE
638508,789542,debt_consolidation,18000,5.79,36,2010-12-01,ACTIVE
638494,786155,other,12000,5.79,36,2010-12-01,ACTIVE
638476,817865,medical,7875,9.99,36,2010-12-01,ACTIVE
638466,817849,small_business,4000,5.42,36,2010-12-01,ACTIVE
638468,817853,debt_consolidation,8000,14.46,60,2010-12-01,ACTIVE
620600,795396,debt_consolidation,17000,8.88,36,2010-12-01,ACTIVE
638449,817833,medical,10000,6.17,36,2010-12-01,ACTIVE
638430,817807,credit_card,9000,9.62,36,2010-12-01,ACTIVE
631926,809529,small_business,25000,20.77,60,2010-12-01,ACTIVE
638405,817781,credit_card,20000,18.17,60,2010-12-01,ACTIVE
638407,817783,debt_consolidation,16000,15.2,60,2010-12-01,ACTIVE
638399,817775,debt_consolidation,19000,6.91,36,2010-12-01,ACTIVE
587135,754241,debt_consolidation,7000,18.17,60,2011-01-01,DEFAULTED
634616,812987,other,2000,13.72,36,2010-12-01,ACTIVE
638363,817731,debt_consolidation,12000,6.91,36,2010-12-01,ACTIVE
636436,815317,debt_consolidation,9000,12.61,60,2010-12-01,ACTIVE
638348,817715,debt_consolidation,9500,6.54,36,2010-12-01,ACTIVE
638338,817703,debt_consolidation,12000,12.98,60,2010-12-01,ACTIVE
636286,815121,debt_consolidation,4800,13.35,36,2010-12-01,ACTIVE
638309,817666,car,6000,5.42,36,2010-12-01,ACTIVE
636745,815679,debt_consolidation,20000,6.54,36,2010-12-01,ACTIVE
638278,817627,medical,3000,6.54,36,2010-12-01,ACTIVE
637840,817063,debt_consolidation,6000,6.91,36,2010-12-01,ACTIVE
638244,817582,debt_consolidation,8400,6.91,36,2011-01-01,ACTIVE
636959,815938,credit_card,12000,9.62,36,2010-12-01,ACTIVE
634371,812682,other,10000,5.79,36,2010-12-01,ACTIVE
638227,817557,debt_consolidation,22000,12.61,60,2010-12-01,DEFAULTED
638185,817505,medical,5000,14.09,36,2010-12-01,ACTIVE
637437,816539,debt_consolidation,16000,9.62,60,2010-12-01,ACTIVE
638166,817479,other,3000,14.83,60,2010-12-01,ACTIVE
638163,817475,debt_consolidation,10000,16.69,60,2010-12-01,ACTIVE
638127,817434,debt_consolidation,8000,9.62,60,2011-01-01,ACTIVE
638117,817417,car,5000,9.99,36,2010-12-01,ACTIVE
638114,817412,debt_consolidation,18000,16.32,60,2010-12-01,ACTIVE
622591,797914,home_improvement,15000,6.17,36,2011-01-01,ACTIVE
618422,792754,credit_card,3250,14.83,60,2010-12-01,ACTIVE
638083,817369,home_improvement,5000,9.25,36,2011-01-01,ACTIVE
637972,817226,debt_consolidation,12000,9.99,36,2010-12-01,ACTIVE
637027,816029,debt_consolidation,12000,6.91,36,2010-12-01,ACTIVE
633116,811072,debt_consolidation,10000,9.62,36,2011-01-01,ACTIVE
637998,817256,debt_consolidation,11000,6.91,36,2010-12-01,ACTIVE
637980,817234,wedding,7000,12.98,36,2011-01-01,DEFAULTED
637978,817232,credit_card,23000,6.91,36,2010-12-01,ACTIVE
636587,815492,moving,24000,6.54,36,2010-12-01,ACTIVE
637910,817145,debt_consolidation,8400,6.54,36,2010-12-01,ACTIVE
637908,817143,other,20000,10.36,60,2010-12-01,ACTIVE
637878,380132,credit_card,12000,15.2,60,2010-12-01,ACTIVE
637885,817116,debt_consolidation,25000,14.46,60,2010-12-01,DEFAULTED
636990,815973,debt_consolidation,13200,6.17,36,2010-12-01,ACTIVE
637843,817068,debt_consolidation,7000,14.09,36,2010-12-01,ACTIVE
637782,816988,moving,12000,9.99,60,2010-12-01,ACTIVE
586755,422751,medical,3600,9.25,36,2010-12-01,ACTIVE
637755,816953,credit_card,5000,12.61,36,2011-01-01,DEFAULTED
637714,816891,debt_consolidation,10000,6.54,36,2011-01-01,ACTIVE
636163,814962,debt_consolidation,20000,6.91,36,2010-12-01,ACTIVE
634234,812509,debt_consolidation,13000,9.99,36,2010-12-01,ACTIVE
637696,816859,small_business,12000,9.62,60,2010-12-01,DEFAULTED
632097,809748,debt_consolidation,13000,6.54,36,2010-12-01,ACTIVE
636804,815751,debt_consolidation,14500,9.99,60,2010-12-01,ACTIVE
637672,816836,credit_card,20000,12.61,60,2010-12-01,ACTIVE
617211,791334,credit_card,12000,5.79,36,2010-12-01,ACTIVE
636528,815426,debt_consolidation,24000,9.25,36,2010-12-01,ACTIVE
636696,815620,debt_consolidation,12000,14.46,36,2010-12-01,ACTIVE
637633,816779,other,9800,10.36,36,2010-12-01,ACTIVE
637616,816752,home_improvement,3500,8.88,36,2010-12-01,ACTIVE
622844,798237,debt_consolidation,1400,18.54,60,2010-12-01,DEFAULTED
637535,816659,debt_consolidation,4000,13.35,60,2010-12-01,ACTIVE
637532,816656,debt_consolidation,11000,10.36,36,2010-12-01,ACTIVE
637501,816621,wedding,8000,6.91,36,2011-01-01,ACTIVE
637502,816622,credit_card,12000,8.88,60,2011-01-01,ACTIVE
637461,816567,major_purchase,7000,9.99,36,2010-12-01,ACTIVE
633221,811203,debt_consolidation,8500,6.91,36,2010-12-01,ACTIVE
637478,816591,debt_consolidation,10000,6.91,36,2010-12-01,ACTIVE
636840,815794,small_business,15000,15.57,36,2010-12-01,ACTIVE
637459,802002,medical,9600,9.25,60,2010-12-01,DEFAULTED
637447,816550,other,6000,5.42,36,2010-12-01,ACTIVE
635164,813659,car,2400,14.09,36,2010-12-01,ACTIVE
626149,802369,debt_consolidation,5000,9.25,36,2010-12-01,ACTIVE
637413,816511,other,20000,6.91,36,2010-12-01,ACTIVE
637402,816497,debt_consolidation,18250,12.61,60,2010-12-01,ACTIVE
637409,800891,debt_consolidation,7750,6.17,36,2010-12-01,ACTIVE
637323,816403,debt_consolidation,7000,9.25,36,2010-12-01,DEFAULTED
637271,816346,credit_card,10000,6.17,36,2010-12-01,ACTIVE
635515,814111,debt_consolidation,5000,12.61,36,2010-12-01,ACTIVE
637246,816312,debt_consolidation,6000,5.79,36,2010-12-01,ACTIVE
637267,816341,credit_card,7000,9.62,36,2010-12-01,ACTIVE
620131,794835,major_purchase,12000,16.69,60,2011-01-01,ACTIVE
637256,816326,debt_consolidation,25000,16.32,36,2011-01-01,DEFAULTED
637162,816205,debt_consolidation,4800,6.54,36,2010-12-01,ACTIVE
635320,813862,car,10200,10.36,60,2010-12-01,ACTIVE
637204,816257,other,25000,9.99,36,2011-01-01,ACTIVE
637126,816165,other,4000,13.72,36,2010-12-01,ACTIVE
617406,791558,wedding,15000,6.17,36,2010-12-01,ACTIVE
635821,814507,debt_consolidation,10000,5.79,36,2010-12-01,ACTIVE
637124,816163,medical,6300,9.62,36,2010-12-01,ACTIVE
637086,816113,car,5750,9.99,60,2010-12-01,ACTIVE
637107,816139,home_improvement,25000,9.62,36,2011-01-01,ACTIVE
635662,814312,home_improvement,10000,9.99,36,2010-12-01,ACTIVE
637092,816120,other,10000,6.91,36,2010-12-01,ACTIVE
636820,815770,debt_consolidation,14500,9.99,60,2010-12-01,ACTIVE
635733,814400,debt_consolidation,9200,12.61,36,2010-12-01,ACTIVE
637051,816067,debt_consolidation,15675,6.54,36,2010-12-01,ACTIVE
637035,816041,debt_consolidation,10000,15.95,60,2010-12-01,ACTIVE
636434,815315,debt_consolidation,6500,6.17,36,2010-12-01,ACTIVE
631809,809380,debt_consolidation,25000,10.36,36,2010-12-01,ACTIVE
636986,815966,debt_consolidation,15000,17.43,60,2011-01-01,ACTIVE
636969,815950,home_improvement,10000,6.54,36,2010-12-01,ACTIVE
635024,813477,car,4000,5.79,36,2010-12-01,ACTIVE
636930,815902,credit_card,2000,6.54,36,2010-12-01,ACTIVE
636935,815909,wedding,10000,13.35,36,2010-12-01,ACTIVE
636927,815896,credit_card,6000,10.36,36,2010-12-01,ACTIVE
633876,812057,debt_consolidation,10000,10.36,60,2010-12-01,ACTIVE
633287,811289,debt_consolidation,11000,6.91,36,2010-12-01,ACTIVE
636843,815797,medical,14000,5.79,36,2011-01-01,ACTIVE
636839,815793,credit_card,24250,17.43,60,2011-01-01,ACTIVE
634404,812719,debt_consolidation,11000,5.79,36,2010-12-01,ACTIVE
635894,814605,home_improvement,15000,6.91,36,2010-12-01,DEFAULTED
636805,815752,debt_consolidation,11500,6.91,36,2010-12-01,ACTIVE
636801,815746,credit_card,12700,12.98,60,2010-12-01,ACTIVE
636734,815665,debt_consolidation,25000,18.17,60,2010-12-01,ACTIVE
636721,815649,car,12000,9.62,36,2010-12-01,ACTIVE
636740,815672,debt_consolidation,10000,14.83,36,2010-12-01,ACTIVE
636698,815623,debt_consolidation,10800,6.17,36,2010-12-01,ACTIVE
636710,815634,home_improvement,7750,9.99,36,2010-12-01,DEFAULTED
624413,800199,credit_card,2600,9.25,36,2010-12-01,ACTIVE
611701,784410,credit_card,25000,14.46,60,2010-12-01,ACTIVE
636676,815592,car,6000,5.79,36,2010-12-01,ACTIVE
636669,815584,debt_consolidation,25000,12.98,60,2010-12-01,ACTIVE
636674,815590,debt_consolidation,10000,9.62,60,2010-12-01,ACTIVE
634584,812949,home_improvement,8000,9.99,60,2010-12-01,ACTIVE
636596,815502,medical,20000,6.0,60,2010-12-01,ACTIVE
636590,815495,vacation,3000,12.23,36,2010-12-01,DEFAULTED
636571,815474,debt_consolidation,4200,13.72,36,2010-12-01,ACTIVE
636577,805800,debt_consolidation,12000,6.17,36,2010-12-01,ACTIVE
636467,815357,debt_consolidation,8000,9.99,36,2010-12-01,ACTIVE
636536,815433,debt_consolidation,10000,8.88,60,2010-12-01,ACTIVE
634741,813137,small_business,4600,16.69,60,2010-12-01,ACTIVE
635927,814647,debt_consolidation,12000,14.46,36,2010-12-01,ACTIVE
636495,815388,home_improvement,15000,6.91,36,2010-12-01,ACTIVE
636499,815391,credit_card,24000,9.25,36,2010-12-01,ACTIVE
