customer_id,age,income,income_band,employment_type,region,signup_date
969606,,90000.0,75k-100k,4 years,West,2011-05-01
968423,,42000.0,25k-50k,7 years,Northeast,2011-05-01
969598,,39600.0,25k-50k,Unknown,West,2011-05-01
969571,,78420.0,75k-100k,2 years,South,2011-05-01
959750,,45000.0,25k-50k,1 year,Northeast,2011-05-01
802540,,115000.0,100k+,3 years,West,2011-05-01
929137,,103050.0,100k+,5 years,Midwest,2011-05-01
968727,,60000.0,50k-75k,7 years,West,2011-05-01
963877,,43200.0,25k-50k,2 years,West,2011-05-01
969405,,40740.0,25k-50k,10+ years,South,2011-05-01
967384,,76000.0,75k-100k,3 years,West,2011-05-01
969425,,70000.0,50k-75k,10+ years,South,2011-05-01
969381,,45000.0,25k-50k,5 years,South,2011-05-01
969396,,120000.0,100k+,10+ years,South,2011-05-01
953629,,80000.0,75k-100k,6 years,South,2011-05-01
967061,,76176.0,75k-100k,10+ years,South,2011-05-01
969380,,22178.61,<25k,3 years,Northeast,2011-05-01
969364,,60000.0,50k-75k,< 1 year,Northeast,2011-05-01
968951,,75000.0,75k-100k,8 years,Midwest,2011-05-01
969322,,85000.0,75k-100k,3 years,Northeast,2011-05-01
969304,,174708.0,100k+,9 years,Northeast,2011-05-01
969293,,100596.0,100k+,2 years,Northeast,2011-05-01
969506,,51800.0,50k-75k,Unknown,Northeast,2011-05-01
964236,,30000.0,25k-50k,5 years,South,2011-05-01
961133,,110000.0,100k+,2 years,Northeast,2011-05-01
964891,,15600.0,<25k,4 years,South,2011-05-01
963343,,78000.0,75k-100k,4 years,South,2011-05-01
963531,,46000.0,25k-50k,10+ years,Midwest,2011-05-01
920773,,28000.0,25k-50k,1 year,South,2011-05-01
962818,,24240.0,<25k,2 years,Northeast,2011-05-01
945716,,46000.0,25k-50k,4 years,Northeast,2011-05-01
963490,,60000.0,50k-75k,8 years,Midwest,2011-05-01
963450,,63000.0,50k-75k,9 years,South,2011-05-01
963475,,75000.0,75k-100k,10+ years,South,2011-05-01
963446,,42000.0,25k-50k,4 years,Northeast,2011-05-01
963461,,45000.0,25k-50k,4 years,South,2011-05-01
963429,,99996.0,75k-100k,8 years,Midwest,2011-05-01
963455,,60000.0,50k-75k,10+ years,South,2011-05-01
962484,,78000.0,75k-100k,10+ years,South,2011-05-01
962681,,54000.0,50k-75k,1 year,Midwest,2011-05-01
963422,,55000.0,50k-75k,< 1 year,Northeast,2011-05-01
950916,,142000.0,100k+,8 years,Midwest,2011-05-01
955801,,55200.0,50k-75k,3 years,West,2011-05-01
944071,,38000.0,25k-50k,4 years,Midwest,2011-05-01
960513,,93000.0,75k-100k,9 years,Northeast,2011-05-01
961440,,44054.0,25k-50k,< 1 year,Midwest,2011-05-01
963339,,50112.0,50k-75k,Unknown,South,2011-05-01
962196,,58000.0,50k-75k,8 years,South,2011-05-01
963434,,350000.0,100k+,10+ years,Midwest,2011-05-01
963563,,51996.0,50k-75k,8 years,South,2011-05-01
962229,,40000.0,25k-50k,10+ years,South,2011-05-01
963594,,57850.0,50k-75k,8 years,Northeast,2011-05-01
964050,,25000.0,25k-50k,1 year,South,2011-05-01
963882,,91000.0,75k-100k,6 years,Northeast,2011-05-01
963975,,250000.0,100k+,8 years,West,2011-05-01
963968,,22584.0,<25k,Unknown,Midwest,2011-05-01
964017,,50000.0,50k-75k,10+ years,Midwest,2011-05-01
963973,,80256.0,75k-100k,10+ years,Northeast,2011-05-01
963766,,75000.0,75k-100k,3 years,South,2011-05-01
963870,,86004.0,75k-100k,2 years,South,2011-05-01
963892,,45000.0,25k-50k,5 years,South,2011-05-01
963875,,36780.0,25k-50k,Unknown,West,2011-05-01
963855,,70000.0,50k-75k,4 years,West,2011-05-01
963835,,123000.0,100k+,10+ years,West,2011-05-01
963843,,42000.0,25k-50k,3 years,South,2011-05-01
929144,,61800.0,50k-75k,4 years,South,2011-05-01
963174,,249996.0,100k+,Unknown,Northeast,2011-05-01
963732,,67480.0,50k-75k,10+ years,West,2011-05-01
963683,,42000.0,25k-50k,10+ years,Midwest,2011-05-01
962890,,65000.0,50k-75k,5 years,Northeast,2011-05-01
963684,,35000.0,25k-50k,9 years,West,2011-05-01
963600,,183000.0,100k+,10+ years,Northeast,2011-05-01
962355,,70000.0,50k-75k,3 years,South,2011-05-01
963431,,27148.0,25k-50k,8 years,South,2011-05-01
963616,,43738.0,25k-50k,< 1 year,Northeast,2011-05-01
963286,,60000.0,50k-75k,5 years,West,2011-05-01
953463,,57912.0,50k-75k,7 years,Midwest,2011-05-01
963254,,38400.0,25k-50k,10+ years,South,2011-05-01
963125,,51000.0,50k-75k,5 years,Northeast,2011-05-01
962748,,76450.0,75k-100k,10+ years,Midwest,2011-05-01
959839,,24000.0,<25k,< 1 year,Northeast,2011-05-01
962486,,35000.0,25k-50k,5 years,West,2011-05-01
962645,,95000.0,75k-100k,8 years,West,2011-05-01
962650,,41004.0,25k-50k,3 years,Northeast,2011-05-01
961377,,57000.0,50k-75k,2 years,West,2011-05-01
962561,,26004.0,25k-50k,1 year,Northeast,2011-05-01
962584,,72000.0,50k-75k,10+ years,West,2011-05-01
960763,,40000.0,25k-50k,3 years,South,2011-05-01
962573,,140000.0,100k+,< 1 year,South,2011-05-01
962794,,42100.0,25k-50k,< 1 year,West,2011-05-01
962577,,110000.0,100k+,5 years,South,2011-05-01
962531,,191508.0,100k+,1 year,West,2011-05-01
962515,,37404.0,25k-50k,Unknown,Northeast,2011-05-01
962535,,43000.0,25k-50k,5 years,West,2011-05-01
962494,,62400.0,50k-75k,4 years,South,2011-05-01
922971,,100000.0,100k+,6 years,West,2011-05-01
962497,,65000.0,50k-75k,8 years,West,2011-05-01
962451,,57700.0,50k-75k,4 years,Northeast,2011-05-01
958699,,30000.0,25k-50k,8 years,West,2011-05-01
962439,,48000.0,25k-50k,7 years,West,2011-05-01
962441,,54000.0,50k-75k,9 years,South,2011-05-01
962575,,30000.0,25k-50k,2 years,Northeast,2011-05-01
931060,,50000.0,50k-75k,10+ years,West,2011-05-01
962811,,21600.0,<25k,1 year,West,2011-05-01
958512,,115000.0,100k+,10+ years,South,2011-05-01
963108,,69000.0,50k-75k,3 years,Midwest,2011-05-01
963112,,180000.0,100k+,1 year,Midwest,2011-05-01
963103,,97000.0,75k-100k,9 years,Northeast,2011-05-01
963082,,85000.0,75k-100k,10+ years,Northeast,2011-05-01
963079,,25200.0,25k-50k,< 1 year,Northeast,2011-05-01
937058,,40000.0,25k-50k,6 years,Northeast,2011-05-01
960185,,50000.0,50k-75k,2 years,South,2011-05-01
963040,,470000.0,100k+,10+ years,West,2011-05-01
963024,,83000.0,75k-100k,10+ years,South,2011-05-01
962628,,72000.0,50k-75k,5 years,Midwest,2011-05-01
960797,,47800.0,25k-50k,4 years,South,2011-05-01
958055,,17280.0,<25k,< 1 year,South,2011-05-01
940579,,90000.0,75k-100k,7 years,Northeast,2011-05-01
962549,,105000.0,100k+,1 year,South,2011-05-01
959884,,84000.0,75k-100k,10+ years,South,2011-05-01
959643,,80004.0,75k-100k,2 years,South,2011-05-01
962938,,100111.0,100k+,5 years,West,2011-05-01
962903,,40000.0,25k-50k,3 years,Northeast,2011-05-01
962087,,75000.0,75k-100k,< 1 year,Northeast,2011-05-01
962875,,42000.0,25k-50k,10+ years,Northeast,2011-05-01
957829,,65000.0,50k-75k,3 years,Northeast,2011-05-01
962849,,55000.0,50k-75k,2 years,South,2011-05-01
937603,,50000.0,50k-75k,4 years,Midwest,2011-05-01
963168,,24000.0,<25k,3 years,Midwest,2011-05-01
962411,,35000.0,25k-50k,10+ years,Northeast,2011-05-01
964055,,61995.0,50k-75k,2 years,West,2011-05-01
964132,,59500.0,50k-75k,10+ years,West,2011-05-01
965541,,123735.0,100k+,8 years,West,2011-05-01
965536,,69313.0,50k-75k,9 years,South,2011-05-01
963887,,36000.0,25k-50k,< 1 year,West,2011-05-01
964950,,58000.0,50k-75k,9 years,West,2011-05-01
965375,,120000.0,100k+,6 years,West,2011-05-01
965508,,66650.0,50k-75k,2 years,South,2011-05-01
965507,,54000.0,50k-75k,10+ years,West,2011-05-01
965466,,60000.0,50k-75k,2 years,West,2011-05-01
965417,,52000.0,50k-75k,8 years,West,2011-05-01
948846,,30000.0,25k-50k,8 years,Midwest,2011-05-01
965529,,46800.0,25k-50k,< 1 year,Northeast,2011-05-01
961172,,22800.0,<25k,10+ years,South,2011-05-01
965421,,49300.0,25k-50k,10+ years,South,2011-05-01
965370,,60000.0,50k-75k,6 years,West,2011-05-01
965371,,12000.0,<25k,5 years,South,2011-05-01
965365,,50004.0,50k-75k,10+ years,West,2011-05-01
965321,,25920.0,25k-50k,4 years,West,2011-05-01
965332,,70000.0,50k-75k,4 years,South,2011-05-01
965337,,63000.0,50k-75k,7 years,South,2011-05-01
965306,,50000.0,50k-75k,6 years,West,2011-05-01
962819,,68004.0,50k-75k,5 years,Midwest,2011-05-01
965214,,45600.0,25k-50k,5 years,South,2011-05-01
965422,,100000.0,100k+,10+ years,South,2011-05-01
965621,,85000.0,75k-100k,10+ years,Midwest,2011-05-01
960795,,49500.0,25k-50k,10+ years,South,2011-05-01
957181,,51000.0,50k-75k,10+ years,West,2011-05-01
966076,,103000.0,100k+,10+ years,Northeast,2011-05-01
966053,,225000.0,100k+,8 years,South,2011-05-01
966004,,40000.0,25k-50k,1 year,South,2011-05-01
966039,,68400.0,50k-75k,Unknown,West,2011-05-01
965986,,175000.0,100k+,5 years,West,2011-05-01
965985,,46144.0,25k-50k,9 years,South,2011-05-01
965981,,85000.0,75k-100k,10+ years,Northeast,2011-05-01
965972,,36300.0,25k-50k,5 years,West,2011-05-01
965965,,46000.0,25k-50k,Unknown,Midwest,2011-05-01
958652,,100000.0,100k+,5 years,West,2011-05-01
965927,,62500.0,50k-75k,10+ years,Midwest,2011-05-01
951440,,84996.0,75k-100k,4 years,South,2011-05-01
965918,,31200.0,25k-50k,2 years,South,2011-05-01
965664,,85404.0,75k-100k,8 years,South,2011-05-01
930114,,35000.0,25k-50k,5 years,Northeast,2011-05-01
965851,,60000.0,50k-75k,Unknown,South,2011-05-01
965872,,88000.0,75k-100k,1 year,Midwest,2011-05-01
960625,,80000.0,75k-100k,10+ years,South,2011-05-01
965832,,46000.0,25k-50k,10+ years,South,2011-05-01
964963,,43000.0,25k-50k,3 years,South,2011-05-01
965813,,40000.0,25k-50k,3 years,South,2011-05-01
965736,,126000.0,100k+,3 years,South,2011-05-01
965729,,53000.0,50k-75k,10+ years,South,2011-05-01
965238,,63600.0,50k-75k,10+ years,Northeast,2011-05-01
964110,,53000.0,50k-75k,5 years,West,2011-05-01
964696,,51000.0,50k-75k,6 years,South,2011-05-01
965062,,36000.0,25k-50k,3 years,South,2011-05-01
964598,,27600.0,25k-50k,7 years,South,2011-05-01
964574,,33600.0,25k-50k,8 years,South,2011-05-01
964547,,52000.0,50k-75k,10+ years,West,2011-05-01
961873,,52000.0,50k-75k,2 years,South,2011-05-01
964449,,26000.0,25k-50k,6 years,West,2011-05-01
964517,,84000.0,75k-100k,5 years,Northeast,2011-05-01
964506,,56368.0,50k-75k,5 years,West,2011-05-01
964373,,36000.0,25k-50k,10+ years,West,2011-05-01
964417,,27500.0,25k-50k,< 1 year,Northeast,2011-05-01
964406,,105000.0,100k+,3 years,West,2011-05-01
953864,,72000.0,50k-75k,10+ years,West,2011-05-01
964387,,33000.0,25k-50k,3 years,Midwest,2011-05-01
958408,,69996.0,50k-75k,1 year,Northeast,2011-05-01
964307,,46590.44,25k-50k,10+ years,Northeast,2011-05-01
964262,,32500.0,25k-50k,10+ years,Northeast,2011-05-01
945806,,120000.0,100k+,10+ years,West,2011-05-01
964264,,50000.0,50k-75k,4 years,South,2011-05-01
964184,,113300.0,100k+,10+ years,South,2011-05-01
963831,,65000.0,50k-75k,2 years,Northeast,2011-05-01
964154,,42000.0,25k-50k,4 years,South,2011-05-01
964175,,125271.0,100k+,5 years,West,2011-05-01
964131,,75000.0,75k-100k,2 years,South,2011-05-01
964339,,85000.0,75k-100k,4 years,Northeast,2011-05-01
964599,,135000.0,100k+,7 years,South,2011-05-01
964619,,78000.0,75k-100k,8 years,South,2011-05-01
963558,,63000.0,50k-75k,10+ years,South,2011-05-01
962616,,56000.0,50k-75k,3 years,South,2011-05-01
965078,,20232.0,<25k,3 years,Northeast,2011-05-01
965077,,93233.0,75k-100k,10+ years,South,2011-05-01
965089,,32500.0,25k-50k,2 years,Northeast,2011-05-01
944401,,135000.0,100k+,10+ years,Midwest,2011-05-01
965042,,140000.0,100k+,10+ years,West,2011-05-01
956684,,105018.0,100k+,10+ years,South,2011-05-01
965001,,143000.0,100k+,10+ years,South,2011-05-01
965002,,114000.0,100k+,10+ years,South,2011-05-01
950344,,50400.0,50k-75k,5 years,South,2011-05-01
964849,,79000.0,75k-100k,5 years,Northeast,2011-05-01
964919,,55454.0,50k-75k,10+ years,Northeast,2011-05-01
964928,,33600.0,25k-50k,Unknown,Midwest,2011-05-01
964878,,30000.0,25k-50k,5 years,South,2011-05-01
964882,,75000.0,75k-100k,10+ years,Northeast,2011-05-01
964886,,90000.0,75k-100k,1 year,South,2011-05-01
964858,,104004.0,100k+,3 years,South,2011-05-01
964818,,57800.0,50k-75k,10+ years,Midwest,2011-05-01
964830,,33225.0,25k-50k,10+ years,West,2011-05-01
964774,,15600.0,<25k,5 years,Northeast,2011-05-01
964745,,40000.0,25k-50k,4 years,Northeast,2011-05-01
962790,,66000.0,50k-75k,10+ years,Midwest,2011-05-01
964720,,46113.6,25k-50k,4 years,South,2011-05-01
963996,,67200.0,50k-75k,3 years,South,2011-05-01
923808,,24398.0,<25k,< 1 year,South,2011-05-01
956029,,100000.0,100k+,10+ years,South,2011-05-01
953604,,70000.0,50k-75k,10+ years,West,2011-05-01
941968,,30000.0,25k-50k,1 year,South,2011-05-01
940830,,91200.0,75k-100k,10+ years,South,2011-05-01
952922,,21090.24,<25k,7 years,Northeast,2011-05-01
942742,,130000.0,100k+,10+ years,West,2011-05-01
942677,,42000.0,25k-50k,4 years,South,2011-05-01
942686,,34200.0,25k-50k,3 years,South,2011-05-01
942671,,150000.0,100k+,2 years,South,2011-05-01
940070,,50004.0,50k-75k,9 years,Midwest,2011-05-01
940157,,35350.0,25k-50k,3 years,South,2011-05-01
942628,,28000.0,25k-50k,3 years,Northeast,2011-05-01
942774,,120602.4,100k+,4 years,West,2011-05-01
942614,,35000.0,25k-50k,< 1 year,Northeast,2011-05-01
939013,,50000.0,50k-75k,1 year,South,2011-05-01
942329,,53376.0,50k-75k,10+ years,West,2011-05-01
942359,,74028.0,50k-75k,5 years,West,2011-05-01
942479,,80000.0,75k-100k,10+ years,West,2011-05-01
942366,,45600.0,25k-50k,5 years,South,2011-05-01
942453,,140000.0,100k+,6 years,West,2011-05-01
942432,,138257.0,100k+,6 years,West,2011-05-01
942292,,65000.0,50k-75k,10+ years,Northeast,2011-05-01
942327,,42000.0,25k-50k,2 years,West,2011-05-01
942223,,98320.0,75k-100k,10+ years,West,2011-05-01
906089,,95000.0,75k-100k,10+ years,Midwest,2011-05-01
940127,,195000.0,100k+,4 years,Northeast,2011-05-01
942777,,132000.0,100k+,10+ years,South,2011-05-01
942788,,36000.0,25k-50k,6 years,West,2011-05-01
943310,,32000.0,25k-50k,1 year,South,2011-05-01
940105,,42000.0,25k-50k,10+ years,Northeast,2011-05-01
943134,,35000.0,25k-50k,1 year,South,2011-05-01
942790,,52800.0,50k-75k,4 years,South,2011-05-01
942140,,140000.0,100k+,4 years,Midwest,2011-05-01
943121,,85000.0,75k-100k,6 years,West,2011-05-01
943119,,108000.0,100k+,9 years,South,2011-05-01
943038,,72000.0,50k-75k,4 years,South,2011-05-01
929696,,50000.0,50k-75k,4 years,West,2011-05-01
943002,,72000.0,50k-75k,4 years,Midwest,2011-05-01
942700,,72000.0,50k-75k,1 year,South,2011-05-01
942863,,49000.0,25k-50k,7 years,South,2011-05-01
942916,,73000.0,50k-75k,3 years,South,2011-05-01
937554,,92000.0,75k-100k,10+ years,West,2011-05-01
942907,,65000.0,50k-75k,< 1 year,Northeast,2011-05-01
942889,,38480.0,25k-50k,8 years,South,2011-05-01
940285,,15300.0,<25k,9 years,West,2011-05-01
941766,,26004.0,25k-50k,4 years,South,2011-05-01
942864,,50000.0,50k-75k,2 years,Northeast,2011-05-01
942808,,45000.0,25k-50k,10+ years,South,2011-05-01
942796,,80000.0,75k-100k,5 years,Northeast,2011-05-01
942811,,60000.0,50k-75k,3 years,Midwest,2011-05-01
942502,,48000.0,25k-50k,3 years,West,2011-05-01
942132,,41000.0,25k-50k,4 years,West,2011-05-01
943358,,50000.0,50k-75k,2 years,West,2011-05-01
926866,,48000.0,25k-50k,3 years,Midwest,2011-05-01
935614,,30000.0,25k-50k,8 years,Midwest,2011-05-01
939807,,71000.0,50k-75k,10+ years,West,2011-05-01
941581,,15085.0,<25k,2 years,West,2011-05-01
941545,,95000.0,75k-100k,< 1 year,South,2011-05-01
941538,,57000.0,50k-75k,10+ years,South,2011-05-01
934290,,39000.0,25k-50k,8 years,South,2011-05-01
936090,,120000.0,100k+,10+ years,South,2011-05-01
941494,,36000.0,25k-50k,3 years,West,2011-05-01
938054,,39000.0,25k-50k,5 years,West,2011-05-01
930286,,48000.0,25k-50k,2 years,Midwest,2011-05-01
939776,,60000.0,50k-75k,6 years,South,2011-05-01
938686,,85000.0,75k-100k,3 years,West,2011-05-01
941281,,42000.0,25k-50k,1 year,South,2011-05-01
941309,,45000.0,25k-50k,6 years,Northeast,2011-05-01
941279,,93000.0,75k-100k,10+ years,South,2011-05-01
941078,,120000.0,100k+,10+ years,Midwest,2011-05-01
941213,,42000.0,25k-50k,1 year,Midwest,2011-05-01
941194,,52000.0,50k-75k,10+ years,West,2011-05-01
941170,,57491.0,50k-75k,4 years,West,2011-05-01
940745,,50400.0,50k-75k,7 years,West,2011-05-01
941149,,100000.0,100k+,10+ years,West,2011-05-01
941144,,36000.0,25k-50k,8 years,West,2011-05-01
940384,,75000.0,75k-100k,2 years,West,2011-05-01
940612,,75000.0,75k-100k,10+ years,Northeast,2011-05-01
941588,,46800.0,25k-50k,6 years,South,2011-05-01
928676,,16000.0,<25k,3 years,South,2011-05-01
941611,,84996.0,75k-100k,4 years,South,2011-05-01
938688,,28056.0,25k-50k,6 years,Northeast,2011-05-01
875568,,156600.0,100k+,4 years,South,2011-05-01
942065,,65000.0,50k-75k,3 years,Northeast,2011-05-01
942042,,78000.0,75k-100k,< 1 year,Northeast,2011-05-01
942034,,75000.0,75k-100k,< 1 year,West,2011-05-01
941999,,33600.0,25k-50k,5 years,West,2011-05-01
942003,,45000.0,25k-50k,3 years,South,2011-05-01
939562,,69996.0,50k-75k,10+ years,West,2011-05-01
941961,,27993.0,25k-50k,2 years,West,2011-05-01
903180,,93318.0,75k-100k,10+ years,Midwest,2011-05-01
941903,,34800.0,25k-50k,3 years,South,2011-05-01
941887,,32496.0,25k-50k,4 years,South,2011-05-01
941882,,90000.0,75k-100k,4 years,Northeast,2011-05-01
941807,,76663.0,75k-100k,9 years,Northeast,2011-05-01
938406,,68004.0,50k-75k,10+ years,West,2011-05-01
940307,,92000.0,75k-100k,10+ years,West,2011-05-01
938849,,105000.0,100k+,10+ years,West,2011-05-01
941688,,61000.0,50k-75k,6 years,Midwest,2011-05-01
941673,,22404.0,<25k,3 years,South,2011-05-01
941658,,65000.0,50k-75k,6 years,Midwest,2011-05-01
939609,,131004.0,100k+,10+ years,Midwest,2011-05-01
941637,,36000.0,25k-50k,6 years,South,2011-05-01
941626,,56000.0,50k-75k,10+ years,South,2011-05-01
940899,,35004.0,25k-50k,< 1 year,South,2011-05-01
943384,,65000.0,50k-75k,10+ years,South,2011-05-01
942304,,36000.0,25k-50k,1 year,South,2011-05-01
943409,,54000.0,50k-75k,5 years,West,2011-05-01
933247,,45000.0,25k-50k,2 years,Midwest,2011-05-01
945180,,28500.0,25k-50k,3 years,Midwest,2011-05-01
945167,,73000.0,50k-75k,3 years,South,2011-05-01
945146,,69600.0,50k-75k,Unknown,South,2011-05-01
945127,,55000.0,50k-75k,2 years,Northeast,2011-05-01
945124,,64000.0,50k-75k,4 years,Northeast,2011-05-01
944993,,48000.0,25k-50k,< 1 year,Northeast,2011-05-01
945014,,120000.0,100k+,< 1 year,South,2011-05-01
945012,,25000.0,25k-50k,2 years,West,2011-05-01
944983,,40896.0,25k-50k,4 years,West,2011-05-01
943914,,53000.0,50k-75k,2 years,South,2011-05-01
944838,,150000.0,100k+,10+ years,West,2011-05-01
943695,,38400.0,25k-50k,1 year,Midwest,2011-05-01
941419,,37800.0,25k-50k,2 years,South,2011-05-01
944834,,48000.0,25k-50k,3 years,South,2011-05-01
943855,,114996.0,100k+,9 years,West,2011-05-01
944814,,44700.0,25k-50k,< 1 year,West,2011-05-01
944832,,51300.0,50k-75k,10+ years,Northeast,2011-05-01
944341,,18000.0,<25k,< 1 year,West,2011-05-01
944755,,49000.0,25k-50k,5 years,West,2011-05-01
944748,,59004.0,50k-75k,8 years,Northeast,2011-05-01
944733,,43000.0,25k-50k,2 years,Northeast,2011-05-01
938784,,62000.0,50k-75k,3 years,Midwest,2011-05-01
945247,,71000.0,50k-75k,9 years,Midwest,2011-05-01
936856,,64000.0,50k-75k,5 years,South,2011-05-01
944385,,132000.0,100k+,4 years,Northeast,2011-05-01
945629,,34000.0,25k-50k,< 1 year,Northeast,2011-05-01
945559,,60000.0,50k-75k,3 years,West,2011-05-01
945618,,42000.0,25k-50k,2 years,West,2011-05-01
944034,,70000.0,50k-75k,3 years,West,2011-05-01
945582,,27048.0,25k-50k,5 years,West,2011-05-01
944005,,60000.0,50k-75k,2 years,West,2011-05-01
945524,,35238.48,25k-50k,8 years,West,2011-05-01
908265,,75000.0,75k-100k,5 years,West,2011-05-01
945492,,45444.0,25k-50k,Unknown,Northeast,2011-05-01
945548,,52000.0,50k-75k,4 years,West,2011-05-01
931390,,30000.0,25k-50k,2 years,South,2011-05-01
945486,,85000.0,75k-100k,5 years,South,2011-05-01
945453,,32160.0,25k-50k,1 year,South,2011-05-01
945444,,33600.0,25k-50k,Unknown,Midwest,2011-05-01
945434,,27600.0,25k-50k,4 years,West,2011-05-01
938115,,28800.0,25k-50k,3 years,South,2011-05-01
944538,,105000.0,100k+,10+ years,South,2011-05-01
945258,,59000.0,50k-75k,10+ years,South,2011-05-01
945346,,53329.0,50k-75k,6 years,Midwest,2011-05-01
945372,,62000.0,50k-75k,10+ years,Northeast,2011-05-01
945322,,82000.0,75k-100k,7 years,West,2011-05-01
945311,,36000.0,25k-50k,2 years,South,2011-05-01
945257,,121500.0,100k+,2 years,Northeast,2011-05-01
944719,,61000.0,50k-75k,10+ years,South,2011-05-01
944680,,90000.0,75k-100k,5 years,West,2011-05-01
938924,,100000.0,100k+,6 years,South,2011-05-01
944648,,107000.0,100k+,10+ years,South,2011-05-01
923868,,79820.0,75k-100k,4 years,Northeast,2011-05-01
943068,,56300.0,50k-75k,10+ years,South,2011-05-01
943094,,63000.0,50k-75k,10+ years,South,2011-05-01
918260,,36000.0,25k-50k,10+ years,Northeast,2011-05-01
943767,,50000.0,50k-75k,5 years,South,2011-05-01
940781,,125000.0,100k+,3 years,West,2011-05-01
942334,,99996.0,75k-100k,2 years,Northeast,2011-05-01
943690,,37000.0,25k-50k,3 years,West,2011-05-01
943674,,57000.0,50k-75k,3 years,South,2011-05-01
943676,,46728.0,25k-50k,2 years,West,2011-05-01
943643,,150600.0,100k+,3 years,Northeast,2011-05-01
936586,,30000.0,25k-50k,1 year,South,2011-05-01
926107,,32000.0,25k-50k,< 1 year,Midwest,2011-05-01
939442,,75000.0,75k-100k,6 years,Midwest,2011-05-01
926781,,130000.0,100k+,< 1 year,Midwest,2011-05-01
943597,,100000.0,100k+,10+ years,South,2011-05-01
943585,,24000.0,<25k,5 years,South,2011-05-01
943200,,220000.0,100k+,10+ years,South,2011-05-01
921011,,125000.0,100k+,2 years,South,2011-05-01
943558,,98850.0,75k-100k,6 years,South,2011-05-01
943455,,42000.0,25k-50k,2 years,South,2011-05-01
